Date,case_rate,cases,death_rate,deaths,location
6/14/2020,839,21,40,1,LOS ANGELES - ANGELINO HEIGHTS
6/14/2020,986,339,23,8,LOS ANGELES - ARLETA
6/14/2020,382,56,14,2,LOS ANGELES - ATWATER VILLAGE
6/14/2020,662,206,61,19,LOS ANGELES - BALDWIN HILLS
6/14/2020,463,39,0,0,LOS ANGELES - BEL AIR
6/14/2020,327,41,16,2,LOS ANGELES - BEVERLY CREST
6/14/2020,326,43,0,0,LOS ANGELES - BEVERLYWOOD
6/14/2020,1327,1153,22,19,LOS ANGELES - BOYLE HEIGHTS
6/14/2020,291,90,6,2,LOS ANGELES - BRENTWOOD
6/14/2020,172,1,0,0,LOS ANGELES - BROOKSIDE
6/14/2020,506,36,14,1,LOS ANGELES - CADILLAC-CORNING
6/14/2020,943,616,46,30,LOS ANGELES - CANOGA PARK
6/14/2020,647,93,56,8,LOS ANGELES - CARTHAY
6/14/2020,1649,643,44,17,LOS ANGELES - CENTRAL
6/14/2020,321,41,0,0,LOS ANGELES - CENTURY CITY
6/14/2020,1247,421,9,3,LOS ANGELES - CENTURY PALMS/COVE
6/14/2020,623,231,70,26,LOS ANGELES - CHATSWORTH
6/14/2020,240,22,11,1,LOS ANGELES - CHEVIOT HILLS
6/14/2020,362,29,12,1,LOS ANGELES - CHINATOWN
6/14/2020,667,97,27,4,LOS ANGELES - CLOVERDALE/COCHRAN
6/14/2020,772,117,132,20,LOS ANGELES - COUNTRY CLUB PARK
6/14/2020,687,95,22,3,LOS ANGELES - CRENSHAW DISTRICT
6/14/2020,862,98,132,15,LOS ANGELES - CRESTVIEW
6/14/2020,321,96,13,4,LOS ANGELES - DEL REY
6/14/2020,723,199,18,5,LOS ANGELES - DOWNTOWN
6/14/2020,561,222,40,16,LOS ANGELES - EAGLE ROCK
6/14/2020,871,255,133,39,LOS ANGELES - EAST HOLLYWOOD
6/14/2020,449,64,7,1,LOS ANGELES - ECHO PARK
6/14/2020,646,270,41,17,LOS ANGELES - EL SERENO
6/14/2020,298,17,0,0,LOS ANGELES - ELYSIAN PARK
6/14/2020,728,74,0,0,LOS ANGELES - ELYSIAN VALLEY
6/14/2020,348,157,27,12,LOS ANGELES - ENCINO
6/14/2020,481,16,0,0,LOS ANGELES - EXPOSITION
6/14/2020,761,342,22,10,LOS ANGELES - EXPOSITION PARK
6/14/2020,278,10,28,1,LOS ANGELES - FAIRCREST HEIGHTS
6/14/2020,757,66,0,0,LOS ANGELES - FIGUEROA PARK SQUARE
6/14/2020,1296,615,27,13,LOS ANGELES - FLORENCE-FIRESTONE
6/14/2020,699,221,19,6,LOS ANGELES - GLASSELL PARK
6/14/2020,855,92,19,2,LOS ANGELES - GRAMERCY PLACE
6/14/2020,761,443,77,45,LOS ANGELES - GRANADA HILLS
6/14/2020,1139,245,19,4,LOS ANGELES - GREEN MEADOWS
6/14/2020,563,96,12,2,LOS ANGELES - HANCOCK PARK
6/14/2020,495,144,17,5,LOS ANGELES - HARBOR CITY
6/14/2020,440,192,16,7,LOS ANGELES - HARBOR GATEWAY
6/14/2020,374,9,0,0,LOS ANGELES - HARBOR PINES
6/14/2020,976,176,83,15,LOS ANGELES - HARVARD HEIGHTS
6/14/2020,1168,443,18,7,LOS ANGELES - HARVARD PARK
6/14/2020,694,336,2,1,LOS ANGELES - HIGHLAND PARK
6/14/2020,1298,180,50,7,LOS ANGELES - HISTORIC FILIPINOTOWN
6/14/2020,489,334,9,6,LOS ANGELES - HOLLYWOOD
6/14/2020,309,91,17,5,LOS ANGELES - HOLLYWOOD HILLS
6/14/2020,676,193,18,5,LOS ANGELES - HYDE PARK
6/14/2020,780,63,12,1,LOS ANGELES - JEFFERSON PARK
6/14/2020,724,374,35,18,LOS ANGELES - KOREATOWN
6/14/2020,548,25,0,0,LOS ANGELES - LAFAYETTE SQUARE
6/14/2020,597,252,19,8,LOS ANGELES - LAKE BALBOA
6/14/2020,1089,143,30,4,LOS ANGELES - LAKEVIEW TERRACE
6/14/2020,486,74,13,2,LOS ANGELES - LEIMERT PARK
6/14/2020,1132,369,71,23,LOS ANGELES - LINCOLN HEIGHTS
6/14/2020,2854,229,486,39,LOS ANGELES - LITTLE ARMENIA
6/14/2020,660,187,14,4,LOS ANGELES - LITTLE BANGLADESH
6/14/2020,1085,34,64,2,LOS ANGELES - LITTLE TOKYO
6/14/2020,743,32,0,0,LOS ANGELES - LONGWOOD
6/14/2020,292,63,5,1,LOS ANGELES - LOS FELIZ
6/14/2020,387,33,12,1,LOS ANGELES - MANCHESTER SQUARE
6/14/2020,96,3,0,0,LOS ANGELES - MANDEVILLE CANYON
6/14/2020,219,93,12,5,LOS ANGELES - MAR VISTA
6/14/2020,344,15,0,0,LOS ANGELES - MARINA PENINSULA
6/14/2020,886,688,55,43,LOS ANGELES - MELROSE
6/14/2020,905,136,106,16,LOS ANGELES - MID-CITY
6/14/2020,272,49,28,5,LOS ANGELES - MIRACLE MILE
6/14/2020,850,205,37,9,LOS ANGELES - MISSION HILLS
6/14/2020,543,131,17,4,LOS ANGELES - MT. WASHINGTON
6/14/2020,984,606,39,24,LOS ANGELES - NORTH HILLS
6/14/2020,603,913,18,28,LOS ANGELES - NORTH HOLLYWOOD
6/14/2020,613,428,44,31,LOS ANGELES - NORTHRIDGE
6/14/2020,291,62,14,3,LOS ANGELES - PACIFIC PALISADES
6/14/2020,1294,996,25,19,LOS ANGELES - PACOIMA
6/14/2020,182,7,0,0,LOS ANGELES - PALISADES HIGHLANDS
6/14/2020,499,219,48,21,LOS ANGELES - PALMS
6/14/2020,1370,1031,60,45,LOS ANGELES - PANORAMA CITY
6/14/2020,169,23,7,1,LOS ANGELES - PARK LA BREA
6/14/2020,1761,737,153,64,LOS ANGELES - PICO-UNION
6/14/2020,156,5,0,0,LOS ANGELES - PLAYA DEL REY
6/14/2020,329,36,0,0,LOS ANGELES - PLAYA VISTA
6/14/2020,298,106,20,7,LOS ANGELES - PORTER RANCH
6/14/2020,305,20,0,0,LOS ANGELES - RANCHO PARK
6/14/2020,360,10,0,0,LOS ANGELES - REGENT SQUARE
6/14/2020,989,758,52,40,LOS ANGELES - RESEDA
6/14/2020,712,33,0,0,LOS ANGELES - RESEDA RANCH
6/14/2020,331,14,0,0,LOS ANGELES - REYNIER VILLAGE
6/14/2020,1310,1022,23,18,LOS ANGELES - SAN PEDRO
6/14/2020,270,12,0,0,LOS ANGELES - SHADOW HILLS
6/14/2020,325,284,14,12,LOS ANGELES - SHERMAN OAKS
6/14/2020,501,221,32,14,LOS ANGELES - SILVERLAKE
6/14/2020,378,40,9,1,LOS ANGELES - SOUTH CARTHAY
6/14/2020,1578,599,26,10,LOS ANGELES - SOUTH PARK
6/14/2020,1113,51,131,6,LOS ANGELES - ST ELMO VILLAGE
6/14/2020,397,89,31,7,LOS ANGELES - STUDIO CITY
6/14/2020,745,391,17,9,LOS ANGELES - SUN VALLEY
6/14/2020,867,177,93,19,LOS ANGELES - SUNLAND
6/14/2020,155,1,0,0,LOS ANGELES - SYCAMORE SQUARE
6/14/2020,1234,1017,59,49,LOS ANGELES - SYLMAR
6/14/2020,923,285,65,20,LOS ANGELES - TARZANA
6/14/2020,1056,417,35,14,LOS ANGELES - TEMPLE-BEAUDRY
6/14/2020,398,39,0,0,LOS ANGELES - THAI TOWN
6/14/2020,264,23,0,0,LOS ANGELES - TOLUCA LAKE
6/14/2020,613,8,0,0,LOS ANGELES - TOLUCA TERRACE
6/14/2020,161,3,0,0,LOS ANGELES - TOLUCA WOODS
6/14/2020,507,141,40,11,LOS ANGELES - TUJUNGA
6/14/2020,467,16,29,1,LOS ANGELES - UNIVERSITY HILLS
6/14/2020,991,272,15,4,LOS ANGELES - UNIVERSITY PARK
6/14/2020,566,170,30,9,LOS ANGELES - VALLEY GLEN
6/14/2020,1023,253,77,19,LOS ANGELES - VALLEY VILLAGE
6/14/2020,1016,947,40,37,LOS ANGELES - VAN NUYS
6/14/2020,221,75,6,2,LOS ANGELES - VENICE
6/14/2020,1320,227,23,4,LOS ANGELES - VERMONT KNOLLS
6/14/2020,1397,107,26,2,LOS ANGELES - VERMONT SQUARE
6/14/2020,1275,525,22,9,LOS ANGELES - VERMONT VISTA
6/14/2020,1742,906,25,13,LOS ANGELES - VERNON CENTRAL
6/14/2020,810,68,24,2,LOS ANGELES - VICTORIA PARK
6/14/2020,298,11,54,2,LOS ANGELES - VIEW HEIGHTS
6/14/2020,1097,468,21,9,LOS ANGELES - WATTS
6/14/2020,712,35,0,0,LOS ANGELES - WELLINGTON SQUARE
6/14/2020,1115,308,72,20,LOS ANGELES - WEST ADAMS
6/14/2020,429,174,47,19,LOS ANGELES - WEST HILLS
6/14/2020,268,101,16,6,LOS ANGELES - WEST LOS ANGELES
6/14/2020,1247,669,37,20,LOS ANGELES - WEST VERNON
6/14/2020,238,123,21,11,LOS ANGELES - WESTCHESTER
6/14/2020,1715,1018,153,91,LOS ANGELES - WESTLAKE
6/14/2020,170,92,9,5,LOS ANGELES - WESTWOOD
6/14/2020,2616,945,22,8,LOS ANGELES - WHOLESALE DISTRICT
6/14/2020,706,399,9,5,LOS ANGELES - WILMINGTON
6/14/2020,642,322,42,21,LOS ANGELES - WILSHIRE CENTER
6/14/2020,713,369,8,4,LOS ANGELES - WINNETKA
6/14/2020,303,206,21,14,LOS ANGELES - WOODLAND HILLS
6/14/2020,238,19,25,2,UNINCORPORATED - ACTON
6/14/2020,216,9,0,0,UNINCORPORATED - AGUA DULCE
6/14/2020,415,181,14,6,UNINCORPORATED - ALTADENA
6/14/2020,133,2,0,0,UNINCORPORATED - ANAVERDE
6/14/2020,161,2,0,0,UNINCORPORATED - ANGELES NATIONAL FOREST
6/14/2020,150,12,13,1,UNINCORPORATED - ARCADIA
6/14/2020,742,315,21,9,UNINCORPORATED - ATHENS-WESTMONT
6/14/2020,980,48,41,2,UNINCORPORATED - ATHENS VILLAGE
6/14/2020,620,42,15,1,UNINCORPORATED - AVOCADO HEIGHTS
6/14/2020,628,100,13,2,UNINCORPORATED - AZUSA
6/14/2020,1039,154,27,4,UNINCORPORATED - BASSETT
6/14/2020,93,1,93,1,UNINCORPORATED - BOUQUET CANYON
6/14/2020,0,0,0,0,UNINCORPORATED - BRADBURY
6/14/2020,505,39,0,0,UNINCORPORATED - CANYON COUNTRY
6/14/2020,6322,1719,4,1,UNINCORPORATED - CASTAIC
6/14/2020,0,0,0,0,UNINCORPORATED - CERRITOS
6/14/2020,0,0,0,0,UNINCORPORATED - CHARTER OAK
6/14/2020,0,0,0,0,UNINCORPORATED - CLAREMONT
6/14/2020,428,72,6,1,UNINCORPORATED - COVINA
6/14/2020,472,62,0,0,UNINCORPORATED - COVINA (CHARTER OAK)
6/14/2020,410,18,23,1,UNINCORPORATED - DEL AIRE
6/14/2020,314,1,0,0,UNINCORPORATED - DEL REY
6/14/2020,83,2,41,1,UNINCORPORATED - DEL SUR
6/14/2020,241,6,40,1,UNINCORPORATED - DESERT VIEW HIGHLANDS
6/14/2020,452,20,23,1,UNINCORPORATED - DUARTE
6/14/2020,0,0,0,0,UNINCORPORATED - EAST COVINA
6/14/2020,435,23,0,0,UNINCORPORATED - EAST LA MIRADA
6/14/2020,0,0,0,0,UNINCORPORATED - EAST LANCASTER
6/14/2020,1323,1657,36,45,UNINCORPORATED - EAST LOS ANGELES
6/14/2020,62,4,0,0,UNINCORPORATED - EAST PASADENA
6/14/2020,725,111,13,2,UNINCORPORATED - EAST RANCHO DOMINGUEZ
6/14/2020,283,15,0,0,UNINCORPORATED - EAST WHITTIER
6/14/2020,683,60,23,2,UNINCORPORATED - EL CAMINO VILLAGE
6/14/2020,0,0,0,0,UNINCORPORATED - EL MONTE
6/14/2020,241,4,0,0,UNINCORPORATED - ELIZABETH LAKE
6/14/2020,1368,885,28,18,UNINCORPORATED - FLORENCE-FIRESTONE
6/14/2020,0,0,0,0,UNINCORPORATED - FRANKLIN CANYON
6/14/2020,455,3,0,0,UNINCORPORATED - GLENDORA
6/14/2020,386,216,5,3,UNINCORPORATED - HACIENDA HEIGHTS
6/14/2020,0,0,0,0,UNINCORPORATED - HARBOR GATEWAY
6/14/2020,398,10,0,0,UNINCORPORATED - HAWTHORNE
6/14/2020,91,1,0,0,UNINCORPORATED - HI VISTA
6/14/2020,567,8,71,1,UNINCORPORATED - KAGEL/LOPEZ CANYONS
6/14/2020,187,37,5,1,UNINCORPORATED - LA CRESCENTA-MONTROSE
6/14/2020,0,0,0,0,UNINCORPORATED - LA HABRA HEIGHTS
6/14/2020,2024,42,0,0,UNINCORPORATED - LA RAMBLA
6/14/2020,245,5,0,0,UNINCORPORATED - LA VERNE
6/14/2020,354,25,14,1,UNINCORPORATED - LADERA HEIGHTS
6/14/2020,150,1,0,0,UNINCORPORATED - LAKE HUGHES
6/14/2020,254,33,15,2,UNINCORPORATED - LAKE LOS ANGELES
6/14/2020,243,4,0,0,UNINCORPORATED - LAKE MANOR
6/14/2020,0,0,0,0,UNINCORPORATED - LAKEWOOD
6/14/2020,643,145,0,0,UNINCORPORATED - LENNOX
6/14/2020,171,3,0,0,UNINCORPORATED - LEONA VALLEY
6/14/2020,398,16,0,0,UNINCORPORATED - LITTLEROCK
6/14/2020,154,2,0,0,UNINCORPORATED - LITTLEROCK/JUNIPER HILLS
6/14/2020,728,26,0,0,UNINCORPORATED - LITTLEROCK/PEARBLOSSOM
6/14/2020,114,1,0,0,UNINCORPORATED - LLANO
6/14/2020,181,17,11,1,UNINCORPORATED - MARINA DEL REY
6/14/2020,0,0,0,0,UNINCORPORATED - MIRACLE MILE
6/14/2020,593,23,0,0,UNINCORPORATED - MONROVIA
6/14/2020,455,1,0,0,UNINCORPORATED - NEWHALL
6/14/2020,501,6,0,0,UNINCORPORATED - NORTH LANCASTER
6/14/2020,275,23,12,1,UNINCORPORATED - NORTH WHITTIER
6/14/2020,291,70,21,5,UNINCORPORATED - NORTHEAST SAN GABRIEL
6/14/2020,713,6,0,0,UNINCORPORATED - PALMDALE
6/14/2020,0,0,0,0,UNINCORPORATED - PALOS VERDES PENINSULA
6/14/2020,204,4,0,0,UNINCORPORATED - PEARBLOSSOM/LLANO
6/14/2020,162,1,0,0,UNINCORPORATED - PELLISSIER VILLAGE
6/14/2020,0,0,0,0,UNINCORPORATED - PLACERITA CANYON
6/14/2020,206,4,52,1,UNINCORPORATED - POMONA
6/14/2020,372,48,77,10,UNINCORPORATED - QUARTZ HILL
6/14/2020,789,21,38,1,UNINCORPORATED - RANCHO DOMINGUEZ
6/14/2020,107,1,0,0,UNINCORPORATED - ROOSEVELT
6/14/2020,622,8,0,0,UNINCORPORATED - ROSEWOOD
6/14/2020,84,1,0,0,UNINCORPORATED - ROSEWOOD/EAST GARDENA
6/14/2020,893,30,30,1,UNINCORPORATED - ROSEWOOD/WEST RANCHO DOMINGUEZ
6/14/2020,376,192,8,4,UNINCORPORATED - ROWLAND HEIGHTS
6/14/2020,0,0,0,0,UNINCORPORATED - SAN CLEMENTE ISLAND
6/14/2020,0,0,0,0,UNINCORPORATED - SAN FRANCISQUITO CANYON/BOUQUET CANYON
6/14/2020,613,124,15,3,UNINCORPORATED - SAN JOSE HILLS
6/14/2020,98,2,0,0,UNINCORPORATED - SAN PASQUAL
6/14/2020,0,0,0,0,UNINCORPORATED - SAND CANYON
6/14/2020,1124,3,0,0,UNINCORPORATED - SANTA CATALINA ISLAND
6/14/2020,150,28,5,1,UNINCORPORATED - SANTA MONICA MOUNTAINS
6/14/2020,3226,5,0,0,UNINCORPORATED - SAUGUS
6/14/2020,0,0,0,0,UNINCORPORATED - SAUGUS/CANYON COUNTRY
6/14/2020,220,1,0,0,UNINCORPORATED - SOUTH ANTELOPE VALLEY
6/14/2020,557,10,0,0,UNINCORPORATED - SOUTH EL MONTE
6/14/2020,610,54,45,4,UNINCORPORATED - SOUTH SAN GABRIEL
6/14/2020,415,246,12,7,UNINCORPORATED - SOUTH WHITTIER
6/14/2020,0,0,0,0,UNINCORPORATED - SOUTHEAST ANTELOPE VALLEY
6/14/2020,186,39,0,0,UNINCORPORATED - STEVENSON RANCH
6/14/2020,431,26,0,0,UNINCORPORATED - SUN VILLAGE
6/14/2020,617,8,0,0,UNINCORPORATED - SUNRISE VILLAGE
6/14/2020,422,7,60,1,UNINCORPORATED - TWIN LAKES/OAT MOUNTAIN
6/14/2020,695,23,0,0,UNINCORPORATED - VAL VERDE
6/14/2020,391,12,33,1,UNINCORPORATED - VALENCIA
6/14/2020,650,152,4,1,UNINCORPORATED - VALINDA
6/14/2020,387,45,17,2,UNINCORPORATED - VIEW PARK/WINDSOR HILLS
6/14/2020,1152,186,25,4,UNINCORPORATED - WALNUT PARK
6/14/2020,132,2,0,0,UNINCORPORATED - WEST ANTELOPE VALLEY
6/14/2020,575,127,45,10,UNINCORPORATED - WEST CARSON
6/14/2020,0,0,0,0,UNINCORPORATED - WEST CHATSWORTH
6/14/2020,2521,24,210,2,UNINCORPORATED - WEST LA
6/14/2020,620,61,0,0,UNINCORPORATED - WEST PUENTE VALLEY
6/14/2020,736,10,74,1,UNINCORPORATED - WEST RANCHO DOMINGUEZ
6/14/2020,899,242,19,5,UNINCORPORATED - WEST WHITTIER/LOS NIETOS
6/14/2020,0,0,0,0,UNINCORPORATED - WESTFIELD/ACADEMY HILLS
6/14/2020,0,0,0,0,UNINCORPORATED - WESTHILLS
6/14/2020,407,15,0,0,UNINCORPORATED - WHITE FENCE FARMS
6/14/2020,396,15,0,0,UNINCORPORATED - WHITTIER
6/14/2020,0,0,0,0,UNINCORPORATED - WHITTIER NARROWS
6/14/2020,1040,363,26,9,UNINCORPORATED - WILLOWBROOK
6/14/2020,365,22,0,0,UNINCORPORATED - WISEBURN
6/15/2020,Case Rate,Cases,Death Rate,Deaths,CITY/COMMUNITY
6/15/2020,182,38,5,1,CITY OF AGOURA HILLS
6/15/2020,333,289,10,9,CITY OF ALHAMBRA
6/15/2020,185,107,10,6,CITY OF ARCADIA
6/15/2020,369,62,6,1,CITY OF ARTESIA
6/15/2020,0,0,0,0,CITY OF AVALON
6/15/2020,558,279,10,5,CITY OF AZUSA
6/15/2020,668,513,9,7,CITY OF BALDWIN PARK
6/15/2020,1338,486,61,22,CITY OF BELL
6/15/2020,1052,453,26,11,CITY OF BELL GARDENS
6/15/2020,729,567,31,24,CITY OF BELLFLOWER
6/15/2020,504,174,17,6,CITY OF BEVERLY HILLS
6/15/2020,374,4,0,0,CITY OF BRADBURY
6/15/2020,415,445,41,44,CITY OF BURBANK
6/15/2020,403,98,41,10,CITY OF CALABASAS
6/15/2020,576,541,28,26,CITY OF CARSON
6/15/2020,314,157,6,3,CITY OF CERRITOS
6/15/2020,197,72,5,2,CITY OF CLAREMONT
6/15/2020,949,124,8,1,CITY OF COMMERCE
6/15/2020,955,954,21,21,CITY OF COMPTON
6/15/2020,522,256,14,7,CITY OF COVINA
6/15/2020,1438,350,37,9,CITY OF CUDAHY
6/15/2020,439,175,63,25,CITY OF CULVER CITY
6/15/2020,155,89,2,1,CITY OF DIAMOND BAR
6/15/2020,919,1050,31,35,CITY OF DOWNEY
6/15/2020,686,151,77,17,CITY OF DUARTE
6/15/2020,800,938,32,37,CITY OF EL MONTE
6/15/2020,226,38,0,0,CITY OF EL SEGUNDO
6/15/2020,586,359,46,28,CITY OF GARDENA
6/15/2020,549,1133,47,98,CITY OF GLENDALE
6/15/2020,370,195,17,9,CITY OF GLENDORA
6/15/2020,784,115,7,1,CITY OF HAWAIIAN GARDENS
6/15/2020,606,538,23,20,CITY OF HAWTHORNE
6/15/2020,214,42,10,2,CITY OF HERMOSA BEACH
6/15/2020,159,3,0,0,CITY OF HIDDEN HILLS
6/15/2020,1316,783,25,15,CITY OF HUNTINGTON PARK
6/15/2020,2746,12,458,2,CITY OF INDUSTRY
6/15/2020,672,763,51,58,CITY OF INGLEWOOD
6/15/2020,343,5,0,0,CITY OF IRWINDALE
6/15/2020,275,57,29,6,CITY OF LA CANADA FLINTRIDGE
6/15/2020,220,12,0,0,CITY OF LA HABRA HEIGHTS
6/15/2020,468,232,38,19,CITY OF LA MIRADA
6/15/2020,577,235,5,2,CITY OF LA PUENTE
6/15/2020,138,46,6,2,CITY OF LA VERNE
6/15/2020,348,280,11,9,CITY OF LAKEWOOD
6/15/2020,477,771,8,13,CITY OF LANCASTER
6/15/2020,473,159,18,6,CITY OF LAWNDALE
6/15/2020,270,56,29,6,CITY OF LOMITA
6/15/2020,1298,935,67,48,CITY OF LYNWOOD
6/15/2020,309,40,8,1,CITY OF MALIBU
6/15/2020,244,88,8,3,CITY OF MANHATTAN BEACH
6/15/2020,1579,443,43,12,CITY OF MAYWOOD
6/15/2020,490,190,64,25,CITY OF MONROVIA
6/15/2020,909,585,28,18,CITY OF MONTEBELLO
6/15/2020,361,225,16,10,CITY OF MONTEREY PARK
6/15/2020,691,744,24,26,CITY OF NORWALK
6/15/2020,593,943,13,20,CITY OF PALMDALE
6/15/2020,340,46,7,1,CITY OF PALOS VERDES ESTATES
6/15/2020,989,554,21,12,CITY OF PARAMOUNT
6/15/2020,1094,703,53,34,CITY OF PICO RIVERA
6/15/2020,544,848,10,16,CITY OF POMONA
6/15/2020,255,109,26,11,CITY OF RANCHO PALOS VERDES
6/15/2020,243,167,12,8,CITY OF REDONDO BEACH
6/15/2020,103,2,0,0,CITY OF ROLLING HILLS
6/15/2020,210,17,0,0,CITY OF ROLLING HILLS ESTATES
6/15/2020,296,164,13,7,CITY OF ROSEMEAD
6/15/2020,264,91,6,2,CITY OF SAN DIMAS
6/15/2020,1000,246,41,10,CITY OF SAN FERNANDO
6/15/2020,447,183,49,20,CITY OF SAN GABRIEL
6/15/2020,181,24,8,1,CITY OF SAN MARINO
6/15/2020,406,894,10,21,CITY OF SANTA CLARITA
6/15/2020,555,102,0,0,CITY OF SANTA FE SPRINGS
6/15/2020,363,336,24,22,CITY OF SANTA MONICA
6/15/2020,182,20,18,2,CITY OF SIERRA MADRE
6/15/2020,432,51,0,0,CITY OF SIGNAL HILL
6/15/2020,857,179,19,4,CITY OF SOUTH EL MONTE
6/15/2020,1104,1084,24,24,CITY OF SOUTH GATE
6/15/2020,526,137,81,21,CITY OF SOUTH PASADENA
6/15/2020,532,194,77,28,CITY OF TEMPLE CITY
6/15/2020,303,453,33,49,CITY OF TORRANCE
6/15/2020,2392,5,0,0,CITY OF VERNON
6/15/2020,206,63,3,1,CITY OF WALNUT
6/15/2020,507,549,7,8,CITY OF WEST COVINA
6/15/2020,544,201,11,4,CITY OF WEST HOLLYWOOD
6/15/2020,84,7,0,0,CITY OF WESTLAKE VILLAGE
6/15/2020,528,462,13,11,CITY OF WHITTIER
6/15/2020,829,33518,35,1426,LOS ANGELES
6/15/2020,878,72,37,3,LOS ANGELES - ADAMS-NORMANDIE
6/15/2020,651,81,0,0,LOS ANGELES - ALSACE
6/15/2020,2500,1,0,0,LOS ANGELES - ANGELES NATIONAL FOREST
6/15/2020,839,21,40,1,LOS ANGELES - ANGELINO HEIGHTS
6/15/2020,998,343,26,9,LOS ANGELES - ARLETA
6/15/2020,382,56,14,2,LOS ANGELES - ATWATER VILLAGE
6/15/2020,678,211,61,19,LOS ANGELES - BALDWIN HILLS
6/15/2020,463,39,0,0,LOS ANGELES - BEL AIR
6/15/2020,335,42,16,2,LOS ANGELES - BEVERLY CREST
6/15/2020,319,42,0,0,LOS ANGELES - BEVERLYWOOD
6/15/2020,1345,1169,22,19,LOS ANGELES - BOYLE HEIGHTS
6/15/2020,291,90,6,2,LOS ANGELES - BRENTWOOD
6/15/2020,172,1,0,0,LOS ANGELES - BROOKSIDE
6/15/2020,506,36,14,1,LOS ANGELES - CADILLAC-CORNING
6/15/2020,945,617,46,30,LOS ANGELES - CANOGA PARK
6/15/2020,647,93,56,8,LOS ANGELES - CARTHAY
6/15/2020,1667,650,44,17,LOS ANGELES - CENTRAL
6/15/2020,321,41,0,0,LOS ANGELES - CENTURY CITY
6/15/2020,1262,426,9,3,LOS ANGELES - CENTURY PALMS/COVE
6/15/2020,623,231,70,26,LOS ANGELES - CHATSWORTH
6/15/2020,240,22,11,1,LOS ANGELES - CHEVIOT HILLS
6/15/2020,349,28,12,1,LOS ANGELES - CHINATOWN
6/15/2020,673,98,27,4,LOS ANGELES - CLOVERDALE/COCHRAN
6/15/2020,772,117,132,20,LOS ANGELES - COUNTRY CLUB PARK
6/15/2020,687,95,22,3,LOS ANGELES - CRENSHAW DISTRICT
6/15/2020,862,98,132,15,LOS ANGELES - CRESTVIEW
6/15/2020,321,96,17,5,LOS ANGELES - DEL REY
6/15/2020,731,201,18,5,LOS ANGELES - DOWNTOWN
6/15/2020,566,224,40,16,LOS ANGELES - EAGLE ROCK
6/15/2020,871,255,133,39,LOS ANGELES - EAST HOLLYWOOD
6/15/2020,449,64,7,1,LOS ANGELES - ECHO PARK
6/15/2020,665,278,41,17,LOS ANGELES - EL SERENO
6/15/2020,298,17,0,0,LOS ANGELES - ELYSIAN PARK
6/15/2020,718,73,0,0,LOS ANGELES - ELYSIAN VALLEY
6/15/2020,348,157,27,12,LOS ANGELES - ENCINO
6/15/2020,481,16,0,0,LOS ANGELES - EXPOSITION
6/15/2020,768,345,22,10,LOS ANGELES - EXPOSITION PARK
6/15/2020,278,10,28,1,LOS ANGELES - FAIRCREST HEIGHTS
6/15/2020,768,67,0,0,LOS ANGELES - FIGUEROA PARK SQUARE
6/15/2020,1324,628,27,13,LOS ANGELES - FLORENCE-FIRESTONE
6/15/2020,728,230,19,6,LOS ANGELES - GLASSELL PARK
6/15/2020,855,92,19,2,LOS ANGELES - GRAMERCY PLACE
6/15/2020,763,444,77,45,LOS ANGELES - GRANADA HILLS
6/15/2020,1181,254,19,4,LOS ANGELES - GREEN MEADOWS
6/15/2020,575,98,12,2,LOS ANGELES - HANCOCK PARK
6/15/2020,492,143,17,5,LOS ANGELES - HARBOR CITY
6/15/2020,454,198,16,7,LOS ANGELES - HARBOR GATEWAY
6/15/2020,374,9,0,0,LOS ANGELES - HARBOR PINES
6/15/2020,976,176,83,15,LOS ANGELES - HARVARD HEIGHTS
6/15/2020,1181,448,18,7,LOS ANGELES - HARVARD PARK
6/15/2020,698,338,2,1,LOS ANGELES - HIGHLAND PARK
6/15/2020,1298,180,50,7,LOS ANGELES - HISTORIC FILIPINOTOWN
6/15/2020,498,340,9,6,LOS ANGELES - HOLLYWOOD
6/15/2020,306,90,17,5,LOS ANGELES - HOLLYWOOD HILLS
6/15/2020,680,194,18,5,LOS ANGELES - HYDE PARK
6/15/2020,842,68,12,1,LOS ANGELES - JEFFERSON PARK
6/15/2020,724,374,35,18,LOS ANGELES - KOREATOWN
6/15/2020,548,25,0,0,LOS ANGELES - LAFAYETTE SQUARE
6/15/2020,607,256,19,8,LOS ANGELES - LAKE BALBOA
6/15/2020,1104,145,30,4,LOS ANGELES - LAKEVIEW TERRACE
6/15/2020,479,73,13,2,LOS ANGELES - LEIMERT PARK
6/15/2020,1157,377,74,24,LOS ANGELES - LINCOLN HEIGHTS
6/15/2020,2841,228,486,39,LOS ANGELES - LITTLE ARMENIA
6/15/2020,660,187,14,4,LOS ANGELES - LITTLE BANGLADESH
6/15/2020,1085,34,64,2,LOS ANGELES - LITTLE TOKYO
6/15/2020,743,32,0,0,LOS ANGELES - LONGWOOD
6/15/2020,296,64,5,1,LOS ANGELES - LOS FELIZ
6/15/2020,387,33,12,1,LOS ANGELES - MANCHESTER SQUARE
6/15/2020,96,3,0,0,LOS ANGELES - MANDEVILLE CANYON
6/15/2020,221,94,12,5,LOS ANGELES - MAR VISTA
6/15/2020,344,15,0,0,LOS ANGELES - MARINA PENINSULA
6/15/2020,895,695,55,43,LOS ANGELES - MELROSE
